TANGGAL,KODE BARANG,NAMA BARANG,PENJUALAN,HARGA,CUSTOMER,NO. INVOICE
29-Okt-21,A116,Correction Tape Joyko Kecil,61,  3.600 ,,
29-Okt-21,A118,Correction Tape V-tec Kecil,20,  3.000 ,,
29-Okt-21,A122,Cutter Vtec- L500,148,  14.000 ,,
29-Okt-21,A124,Cutter Hore L-500,72,  12.000 ,,
29-Okt-21,A124,Cutter Hore L-500,10,  12.000 ,,
29-Okt-21,A150,Gunting M-2000 Sedang,111,  15.000 ,,
29-Okt-21,A154,Gunting Joyko Sedang,91,  15.000 ,,
29-Okt-21,A215,Lem Fox Botol Kecil,8,  10.000 ,,
29-Okt-21,A216,Lem Fox Botol Sedang,101,  16.000 ,,
29-Okt-21,A224,Lem Power Glue Kecil,141,  2.500 ,,
29-Okt-21,A225,Lem Fox Aibon Kaleng Kecil,46,  12.000 ,,
29-Okt-21,A245,Penggaris V-tec 20Cm,7,  2.000 ,,
29-Okt-21,A246,Penggaris V-tec 30Cm,24,  3.000 ,,
29-Okt-21,A248,Penggaris Besi 30Cm,25,  14.000 ,,
29-Okt-21,A265,Pulpen Faster C6 Biru,127,  4.000 ,,
30-Okt-21,A017,Binder Clips Joyko 105,84,  4.000 ,,
30-Okt-21,A105,Baterai Eveready A3 isi 10,100,  40.000 ,,
30-Okt-21,A115,Box File Joyko Kawat,24,  27.500 ,,
30-Okt-21,A161,Isi Block Note A5,130,  11.000 ,,
30-Okt-21,A188,Kertas Photo Glosy Epson A4,30,  26.000 ,,
30-Okt-21,A199,Kertas Sticker Vinyl F4,77,  100.000 ,,
30-Okt-21,A216,Lem Fox Botol Sedang,11,  16.000 ,,
30-Okt-21,A225,Lem Fox Aibon Kaleng Kecil,45,  12.000 ,,
30-Okt-21,A245,Penggaris V-tec 20Cm,39,  2.000 ,,
30-Okt-21,A248,Penggaris Besi 30Cm,20,  14.000 ,,
30-Okt-21,A356,Tinta Spidol Karung,85,  20.000 ,,
31-Okt-21,A001,Amplop PPL 90PPS,40,  26.000 ,,
31-Okt-21,A015,Amplop Cokelat Polos B5,21,  35.000 ,,
31-Okt-21,A115,Box File Joyko Kawat,72,  27.500 ,,
31-Okt-21,A176,Kertas Sidu A4 80 Gsm,111,  51.500 ,,
31-Okt-21,A268,Pulpen Snowman V1 Hitam,18,  3.000 ,,
31-Okt-21,A315,Solatib Nachi Sedang,30,  7.000 ,,
31-Okt-21,A342,Spidol Snowman Besar,115,  15.000 ,,
31-Okt-21,A358,Tali Rafia Kecil,56,  3.000 ,,
31-Okt-21,A384,Catridge Canon 811,10,  260.000 ,,
1-Nov-21,A018,Binder Clips Joyko 107,83,  4.000 ,,
1-Nov-21,A019,Binder Clips Joyko 111,89,  6.000 ,,
1-Nov-21,A020,Binder Clips Joyko 155,92,  7.000 ,,
1-Nov-21,A044,Block Notes PPL A5 50,78,  45.000 ,,
1-Nov-21,A065,Buku Octavo PPL 50,19,  25.000 ,,
1-Nov-21,A077,Buku Folio 50 PPL,31,  55.000 ,,
1-Nov-21,A080,Buku Folio 25 Ria,36,  23.000 ,,
1-Nov-21,A182,Kertas Buffalo F4,137,  38.000 ,,
1-Nov-21,A183,Kertas Buffalo A4,114,  32.000 ,,
1-Nov-21,A270,Pulpen Snowman V1 Merah,116,  3.000 ,,
1-Nov-21,A280,Pulpen Pilot Std Hitam,74,  3.000 ,,
1-Nov-21,A295,Penyekat Buku Joyko,34,  6.000 ,,
1-Nov-21,A351,Tip Ex Borneo Merah,35,  4.000 ,,
2-Nov-21,A032,Binder Clips V-tec 155,66,  6.500 ,,
2-Nov-21,A033,Binder Clips V-tec 200,83,  11.500 ,,
2-Nov-21,A040,Binder Clips Trigonal Kenko No.5,135,  6.500 ,,
2-Nov-21,A070,Buku Octavo Ria 100,13,  40.000 ,,
2-Nov-21,A078,Buku Folio 100 Borneo,91,  86.000 ,,
2-Nov-21,A080,Buku Folio 25 Ria,38,  23.000 ,,
2-Nov-21,A115,Box File Joyko Kawat,44,  27.500 ,,
2-Nov-21,A119,Correction Tape V-tec Besar,9,  6.000 ,,
2-Nov-21,A120,Cutter Joyko L-500,123,  16.000 ,,
2-Nov-21,A121,Cutter Joyko A-300,106,  8.000 ,,
2-Nov-21,A163,Isi Binder SIDU A5,33,  8.000 ,,
2-Nov-21,A169,Kertas SIDU Quarto 70 Gsm,35,  40.000 ,,
2-Nov-21,A199,Kertas Sticker Vinyl F4,50,  100.000 ,,
3-Nov-21,A003,Amplop Garda 90PPS,30,  25.000 ,,
3-Nov-21,A015,Amplop Cokelat Polos B5,92,  35.000 ,,
3-Nov-21,A020,Binder Clips Joyko 155,131,  7.000 ,,
3-Nov-21,A021,Binder Clips Joyko 200,6,  12.000 ,,
3-Nov-21,A044,Block Notes PPL A5 50,32,  45.000 ,,
3-Nov-21,A050,Block Notes Borneo A5 100,76,  68.000 ,,
3-Nov-21,A078,Buku Folio 100 Borneo,104,  86.000 ,,
3-Nov-21,A088,Buku Gambar SIDU A4,100,  28.000 ,,
3-Nov-21,A089,Buku Gambar SIDU A3,61,  57.000 ,,
3-Nov-21,A171,Kertas SIDU F4 70 Gsm,41,  51.500 ,,
3-Nov-21,A271,Pulpen Snowman V2 Hitam,62,  4.000 ,,
3-Nov-21,A285,Pulpen Drawing 0.3 Hitam,120,  10.000 ,,
4-Nov-21,A050,Block Notes Borneo A5 100,20,  68.000 ,,
4-Nov-21,A051,Buku Tulis SIDU 38,117,  38.000 ,,
4-Nov-21,A052,Buku Tulis SIDU 58,122,  48.000 ,,
4-Nov-21,A053,Buku Tulis SIDU 100,103,  53.000 ,,
4-Nov-21,A061,Buku Ekspedisi Borneo 50,83,  33.000 ,,
4-Nov-21,A062,Buku Ekspedisi Borneo 100,62,  46.000 ,,
4-Nov-21,A077,Buku Folio 50 PPL,76,  55.000 ,,
4-Nov-21,A167,Kertas SIDU A5 70 Gsm,50,  30.000 ,,
4-Nov-21,A168,Kertas SIDU B5 70 Gsm,30,  35.000 ,,
4-Nov-21,A170,Kertas Sidu A4 70 Gsm,11,  47.000 ,,
4-Nov-21,A171,Kertas SIDU F4 70 Gsm,8,  51.500 ,,
4-Nov-21,A291,Papan Jalar Joyko,28,  12.000 ,,
4-Nov-21,A355,Tinta Spidol Snowman,19,  17.000 ,,
4-Nov-21,A367,Toner Laser Jet HP 92298 A/X,30,  1.450.000 ,,
5-Nov-21,A011,Amplop Coklat Tali Envlope A4,23,  65.000 ,,
5-Nov-21,A012,Amplop Cokelat Tali Envlope B5,92,  47.000 ,,
5-Nov-21,A078,Buku Folio 100 Borneo,14,  86.000 ,,
5-Nov-21,A079,Buku Folio 50 Borneo,43,  45.000 ,,
5-Nov-21,A170,Kertas Sidu A4 70 Gsm,24,  47.000 ,,
5-Nov-21,A319,Stapler Joyko Kecil,8,  8.000 ,,
5-Nov-21,A320,Stapler Joyko Besar,147,  18.500 ,,
5-Nov-21,A320,Stapler Joyko Besar,99,  18.500 ,,
5-Nov-21,A321,Stapler Joyko Mini,46,  5.000 ,,
5-Nov-21,A329,Steples Etona 23/17,19,  25.000 ,,
5-Nov-21,A387,Tinta E-Print Comp 664 M,84,  90.000 ,,
5-Nov-21,A390,Tinta E-Print Comp Canon C,33,  78.000 ,,
5-Nov-21,A391,Tinta E-Print Comp Canon M,121,  78.000 ,,
5-Nov-21,A392,Tinta E-Print Comp Canon Y,11,  78.000 ,,
5-Nov-21,A393,Tinta E-Print Comp Canon K,133,  78.000 ,,
6-Nov-21,A010,Amplop Coklat Tali Envlope F4,134,  83.000 ,,
6-Nov-21,A011,Amplop Coklat Tali Envlope A4,53,  65.000 ,,
6-Nov-21,A023,Binder Clips Kenko 105,60,  4.000 ,,
6-Nov-21,A023,Binder Clips Kenko 105,71,  4.000 ,,
6-Nov-21,A024,Binder Clips Kenko 107,124,  4.000 ,,
6-Nov-21,A025,Binder Clips Kenko 111,14,  6.000 ,,
6-Nov-21,A026,Binder Clips Kenko 155,136,  7.000 ,,
6-Nov-21,A167,Kertas SIDU A5 70 Gsm,30,  30.000 ,,
6-Nov-21,A170,Kertas Sidu A4 70 Gsm,28,  47.000 ,,
6-Nov-21,A171,Kertas SIDU F4 70 Gsm,10,  51.500 ,,
6-Nov-21,A280,Pulpen Pilot Std Hitam,79,  3.000 ,,
6-Nov-21,A288,Pulpen Zebra hitam,137,  5.500 ,,
6-Nov-21,A340,Spidol Faster Permanent,69,  6.000 ,,
8-Nov-21,A023,Binder Clips Kenko 105,30,  4.000 ,,
8-Nov-21,A024,Binder Clips Kenko 107,24,  4.000 ,,
8-Nov-21,A025,Binder Clips Kenko 111,130,  6.000 ,,
8-Nov-21,A067,Buku Octavo Borneo 50,36,  23.000 ,,
8-Nov-21,A068,Buku Octavo Borneo 100,120,  42.000 ,,
8-Nov-21,A111,Baterai Eveready A2,112,  2.000 ,,
8-Nov-21,A171,Kertas SIDU F4 70 Gsm,14,  51.500 ,,
8-Nov-21,A322,Stapler Max Kecil,50,  16.500 ,,
9-Nov-21,A109,Baterai Eveready A2 isi 10,85,  37.000 ,,
9-Nov-21,A112,Box File Borneo Plastik,66,  13.500 ,,
9-Nov-21,A113,Box File Joyko Plastik,12,  14.000 ,,
9-Nov-21,A124,Cutter Hore L-500,13,  12.000 ,,
9-Nov-21,A125,Cutter Hore A-300,125,  5.500 ,,
9-Nov-21,A191,Kertas Photo Glosy E-Print F4,90,  34.000 ,,
9-Nov-21,A245,Penggaris V-tec 20Cm,29,  2.000 ,,
9-Nov-21,A297,Plastik Laminating F4 Joyko,125,  120.000 ,,
9-Nov-21,A298,Plastik Laminating A3 Joyko,129,  245.000 ,,
9-Nov-21,A338,Spidol Snowman Permanent,145,  7.000 ,,
9-Nov-21,A339,Spidol Snowman Board Marker,140,  10.000 ,,
9-Nov-21,A350,Tipe Ex Joyko Kecil,115,  4.000 ,,
9-Nov-21,A351,Tip Ex Borneo Merah,10,  4.000 ,,
11-Nov-21,A055,Buku Tulis Tipis Tebal SIDU,141,  37.000 ,,
11-Nov-21,A067,Buku Octavo Borneo 50,127,  23.000 ,,
11-Nov-21,A073,Buku Tulis BM Campus 38,149,  45.000 ,,
11-Nov-21,A074,Buku Tulis BM Campus 58,23,  58.000 ,,
11-Nov-21,A075,Buku Tulis Saku Borneo,50,  18.000 ,,
11-Nov-21,A167,Kertas SIDU A5 70 Gsm,12,  30.000 ,,
11-Nov-21,A168,Kertas SIDU B5 70 Gsm,30,  35.000 ,,
11-Nov-21,A169,Kertas SIDU Quarto 70 Gsm,22,  40.000 ,,
11-Nov-21,A171,Kertas SIDU F4 70 Gsm,12,  51.500 ,,
11-Nov-21,A172,Kertas SIDU A3 70 Gsm,30,  90.500 ,,
11-Nov-21,A296,Plastik Laminating A4 Joyko,6,  115.000 ,,
12-Nov-21,A020,Binder Clips Joyko 155,71,  7.000 ,,
12-Nov-21,A021,Binder Clips Joyko 200,36,  12.000 ,,
12-Nov-21,A022,Binder Clips Joyko 260,132,  18.500 ,,
12-Nov-21,A048,Block Notes Ria A5 100,70,  65.000 ,,
12-Nov-21,A049,Block Notes Borneo A5 50,112,  40.000 ,,
12-Nov-21,A056,Buku Tulis Kiky 38,93,  42.000 ,,
12-Nov-21,A057,Buku Tulis Kiky 58,136,  51.000 ,,
12-Nov-21,A058,Buku Tulis Kiky 100,149,  59.000 ,,
12-Nov-21,A065,Buku Octavo PPL 50,66,  25.000 ,,
12-Nov-21,A076,Buku Folio 100 PPL,54,  95.000 ,,
12-Nov-21,A077,Buku Folio 50 PPL,84,  55.000 ,,
12-Nov-21,A088,Buku Gambar SIDU A4,60,  28.000 ,,
12-Nov-21,A089,Buku Gambar SIDU A3,106,  57.000 ,,
12-Nov-21,A170,Kertas Sidu A4 70 Gsm,11,  47.000 ,,
12-Nov-21,A171,Kertas SIDU F4 70 Gsm,10,  51.500 ,,
13-Nov-21,A003,Amplop Garda 90PPS,117,  25.000 ,,
13-Nov-21,A066,Buku Octavo PPL 100,125,  45.000 ,,
13-Nov-21,A087,Buku Gambar SIDU B5,113,  19.000 ,,
13-Nov-21,A099,Baterai ABC A3,84,  3.500 ,,
13-Nov-21,A102,Baterai Alkaline A3,148,  15.000 ,,
13-Nov-21,A111,Baterai Eveready A2,102,  2.000 ,,
13-Nov-21,A123,Cutter Vtec A-300,92,  7.000 ,,
13-Nov-21,A155,Gunting Seng Besar,75,  25.000 ,,
13-Nov-21,A167,Kertas SIDU A5 70 Gsm,24,  30.000 ,,
13-Nov-21,A178,Kertas SIDU A3 80 Gsm,10,  99.000 ,,
13-Nov-21,A271,Pulpen Snowman V2 Hitam,138,  4.000 ,,
13-Nov-21,A272,Pulpen Snowman V2 Biru,82,  4.000 ,,
13-Nov-21,A301,Rautan Pensil Joyko Karakter,50,  3.000 ,,
15-Nov-21,A009,Amplop Cokelat Tali Borneo B5,95,  38.000 ,,
15-Nov-21,A013,Amplop Cokelat Polos Borneo F4,20,  55.000 ,,
15-Nov-21,A022,Binder Clips Joyko 260,109,  18.500 ,,
15-Nov-21,A023,Binder Clips Kenko 105,34,  4.000 ,,
15-Nov-21,A052,Buku Tulis SIDU 58,92,  48.000 ,,
15-Nov-21,A067,Buku Octavo Borneo 50,69,  23.000 ,,
15-Nov-21,A075,Buku Tulis Saku Borneo,34,  18.000 ,,
15-Nov-21,A192,Kertas Photo Glosy V-tec A4,78,  20.000 ,,
16-Nov-21,A118,Correction Tape V-tec Kecil,8,  3.000 ,,
16-Nov-21,A129,"Double Tape 1/4"" Borneo",26,  3.000 ,,
16-Nov-21,A166,Jarum Jait 1 Set,143,  7.500 ,,
16-Nov-21,A169,Kertas SIDU Quarto 70 Gsm,20,  40.000 ,,
16-Nov-21,A170,Kertas Sidu A4 70 Gsm,8,  47.000 ,,
16-Nov-21,A187,Kertas Art Paper A3,15,  125.000 ,,
16-Nov-21,A211,Lem Kertas Dlukol Kecil,144,  4.000 ,,
16-Nov-21,A211,Lem Kertas Dlukol Kecil,39,  4.000 ,,
16-Nov-21,A213,Lem Korea G,57,  15.000 ,,
16-Nov-21,A289,Pulpen Boxi Hitam,69,  10.000 ,,
16-Nov-21,A290,Pulpen Boxi Biru,115,  10.000 ,,
17-Nov-21,A118,Correction Tape V-tec Kecil,6,  3.000 ,,
17-Nov-21,A194,Kertas Photo V-tec A3,65,  40.000 ,,
17-Nov-21,A195,Kertas Sticker Glosy A4 E-Print,92,  28.000 ,,
17-Nov-21,A215,Lem Fox Botol Kecil,6,  10.000 ,,
17-Nov-21,A219,Lem UHU Stick Besar,45,  30.000 ,,
17-Nov-21,A300,Rautan Pensil Joyko,125,  2.000 ,,
17-Nov-21,A311,Sampul Buku Cetak,39,  12.000 ,,
17-Nov-21,A319,Stapler Joyko Kecil,90,  8.000 ,,
17-Nov-21,A322,Stapler Max Kecil,35,  16.500 ,,
17-Nov-21,A323,Stapler Max Besar,103,  60.500 ,,
17-Nov-21,A324,Staples no.10,123,  3.000 ,,
17-Nov-21,A333,Stabilo Joyko Mini,38,  3.000 ,,
18-Nov-21,A021,Binder Clips Joyko 200,150,  12.000 ,,
18-Nov-21,A032,Binder Clips V-tec 155,20,  6.500 ,,
18-Nov-21,A059,Buku Ekspedisi PPL 50,124,  38.000 ,,
18-Nov-21,A069,Buku Octavo Ria 50,41,  20.000 ,,
18-Nov-21,A073,Buku Tulis BM Campus 38,105,  45.000 ,,
18-Nov-21,A074,Buku Tulis BM Campus 58,74,  58.000 ,,
18-Nov-21,A109,Baterai Eveready A2 isi 10,68,  37.000 ,,
18-Nov-21,A117,Correction Tape Joyko Merah,37,  4.000 ,,
18-Nov-21,A140,"Double Tape 1/5"" 3M",71,  7.000 ,,
18-Nov-21,A145,"Double Tape 2"" Busa 3M",25,  38.000 ,,
18-Nov-21,A154,Gunting Joyko Sedang,22,  15.000 ,,
18-Nov-21,A221,Lem UHU Stick Sedang,112,  23.000 ,,
18-Nov-21,A278,Pulpen Standart AE 7 Biru ,38,  3.000 ,,
18-Nov-21,A311,Sampul Buku Cetak,47,  12.000 ,,
19-Nov-21,A008,Amplop Coklat Tali Borneo A4,145,  55.000 ,,
19-Nov-21,A111,Baterai Eveready A2,105,  2.000 ,,
19-Nov-21,A113,Box File Joyko Plastik,24,  14.000 ,,
19-Nov-21,A115,Box File Joyko Kawat,61,  27.500 ,,
19-Nov-21,A124,Cutter Hore L-500,73,  12.000 ,,
19-Nov-21,A167,Kertas SIDU A5 70 Gsm,30,  30.000 ,,
19-Nov-21,A171,Kertas SIDU F4 70 Gsm,19,  51.500 ,,
19-Nov-21,A173,Kertas SIDU A5 80 Gsm,107,  35.000 ,,
19-Nov-21,A174,Kertas SIDU B5 80 Gsm,62,  40.000 ,,
19-Nov-21,A179,Kertas Manila Satuan,109,  4.000 ,,
19-Nov-21,A185,Kertas Art Paper A4,10,  32.000 ,,
19-Nov-21,A323,Stapler Max Besar,54,  60.500 ,,
19-Nov-21,A345,Tempat Pensil Joyko Sleting,23,  14.000 ,,
20-Nov-21,A118,Correction Tape V-tec Kecil,20,  3.000 ,,
20-Nov-21,A184,Kertas Buffalo Lembar Besar,32,  13.000 ,,
20-Nov-21,A199,Kertas Sticker Vinyl F4,20,  100.000 ,,
20-Nov-21,A219,Lem UHU Stick Besar,30,  30.000 ,,
20-Nov-21,A229,Mika Transparant F4,57,  33.000 ,,
20-Nov-21,A231,Map Kertas Biola,60,  67.000 ,,
20-Nov-21,A259,Pensil 2B Joyko,67,  4.000 ,,
20-Nov-21,A269,Pulpen Snowman V1 Biru,40,  3.000 ,,
20-Nov-21,A273,Pulpen Snowman V2 Merah,20,  4.000 ,,
20-Nov-21,A277,Pulpen Standart AE 7 Hitam,130,  3.000 ,,
20-Nov-21,A350,Tipe Ex Joyko Kecil,114,  4.000 ,,
20-Nov-21,A367,Toner Laser Jet HP 92298 A/X,56,  1.450.000 ,,
20-Nov-21,A370,Toner Laser Jet HP 29 A,38,  352.000 ,,
23-Nov-21,A019,Binder Clips Joyko 111,47,  6.000 ,,
23-Nov-21,A028,Binder Clips Kenko 260,126,  18.500 ,,
23-Nov-21,A033,Binder Clips V-tec 200,129,  11.500 ,,
23-Nov-21,A033,Binder Clips V-tec 200,99,  11.500 ,,
23-Nov-21,A049,Block Notes Borneo A5 50,115,  40.000 ,,
23-Nov-21,A065,Buku Octavo PPL 50,87,  25.000 ,,
23-Nov-21,A072,Buku Tulis Campus Ria 58,80,  48.000 ,,
23-Nov-21,A116,Correction Tape Joyko Kecil,22,  3.600 ,,
23-Nov-21,A153,Gunting Joyko Besar,62,  20.000 ,,
23-Nov-21,A266,Pulpen Faster C600 Hitam,87,  3.500 ,,
23-Nov-21,A277,Pulpen Standart AE 7 Hitam,39,  3.000 ,,
23-Nov-21,A284,Pulpen Drawing 0.2 Hitam,120,  10.000 ,,
24-Nov-21,A022,Binder Clips Joyko 260,102,  18.500 ,,
24-Nov-21,A039,Binder Clips Trigonal Kenko No.3,105,  5.500 ,,
24-Nov-21,A046,Block Notes RIA A5 25,75,  25.000 ,,
24-Nov-21,A055,Buku Tulis Tipis Tebal SIDU,11,  37.000 ,,
24-Nov-21,A164,Jangkar Joyko,31,  15.000 ,,
24-Nov-21,A167,Kertas SIDU A5 70 Gsm,40,  30.000 ,,
24-Nov-21,A170,Kertas Sidu A4 70 Gsm,13,  47.000 ,,
24-Nov-21,A171,Kertas SIDU F4 70 Gsm,43,  51.500 ,,
24-Nov-21,A172,Kertas SIDU A3 70 Gsm,12,  90.500 ,,
24-Nov-21,A185,Kertas Art Paper A4,119,  32.000 ,,
24-Nov-21,A235,Map Daichi L,22,  55.000 ,,
24-Nov-21,A236,Opp Lakban Bening Tipis Borneo,142,  10.000 ,,
24-Nov-21,A237,Opp Lakban Bening Tebal Borneo,77,  16.000 ,,
24-Nov-21,A269,Pulpen Snowman V1 Biru,22,  3.000 ,,
24-Nov-21,A344,Spidol Art Line 70,135,  8.000 ,,
25-Nov-21,A014,Amplop Cokelat Polos Borneo A4,135,  50.000 ,,
25-Nov-21,A015,Amplop Cokelat Polos B5,52,  35.000 ,,
25-Nov-21,A016,Amplop Cokelat Polos Gaji,86,  30.000 ,,
25-Nov-21,A017,Binder Clips Joyko 105,60,  4.000 ,,
25-Nov-21,A115,Box File Joyko Kawat,30,  27.500 ,,
25-Nov-21,A214,Lem Korea C,54,  10.000 ,,
25-Nov-21,A216,Lem Fox Botol Sedang,54,  16.000 ,,
25-Nov-21,A217,Lem Fox Botol Besar,35,  37.000 ,,
25-Nov-21,A266,Pulpen Faster C600 Hitam,14,  3.500 ,,
25-Nov-21,A268,Pulpen Snowman V1 Hitam,29,  3.000 ,,
25-Nov-21,A278,Pulpen Standart AE 7 Biru ,26,  3.000 ,,
25-Nov-21,A279,Pulpen Standart AE 7 Merah,129,  3.000 ,,
25-Nov-21,A288,Pulpen Zebra hitam,64,  5.500 ,,
25-Nov-21,A326,Staples Etona no.10,65,  4.500 ,,
25-Nov-21,A327,Staples Etona No.3,97,  14.000 ,,
25-Nov-21,A328,Staples Etona 20/17,128,  21.000 ,,
25-Nov-21,A330,Steples Tembak Kecil,73,  13.000 ,,
26-Nov-21,A001,Amplop PPL 90PPS,35,  26.000 ,,
26-Nov-21,A117,Correction Tape Joyko Merah,25,  4.000 ,,
26-Nov-21,A160,Isi Cutter Hore A-300,62,  2.500 ,,
26-Nov-21,A165,Jarum Jait Kecil,85,  5.000 ,,
26-Nov-21,A178,Kertas SIDU A3 80 Gsm,12,  99.000 ,,
26-Nov-21,A210,Kertas Continous Form 2Ply SIDU,17,  315.000 ,,
26-Nov-21,A210,Kertas Continous Form 2Ply SIDU,12,  315.000 ,,
26-Nov-21,A218,Lem Fox Stick,13,  12.000 ,,
26-Nov-21,A279,Pulpen Standart AE 7 Merah,12,  3.000 ,,
26-Nov-21,A289,Pulpen Boxi Hitam,35,  10.000 ,,
26-Nov-21,A319,Stapler Joyko Kecil,11,  8.000 ,,
26-Nov-21,A338,Spidol Snowman Permanent,25,  7.000 ,,
26-Nov-21,A350,Tipe Ex Joyko Kecil,51,  4.000 ,,
26-Nov-21,A389,Tinta E-Print Comp 664 K,79,  90.000 ,,
27-Nov-21,A110,Baterai Eveready A2 isi 2,18,  10.000 ,,
27-Nov-21,A160,Isi Cutter Hore A-300,45,  2.500 ,,
27-Nov-21,A175,Kertas SIDU Quarto 80 Gsm,89,  45.000 ,,
27-Nov-21,A188,Kertas Photo Glosy Epson A4,5,  26.000 ,,
27-Nov-21,A217,Lem Fox Botol Besar,51,  37.000 ,,
27-Nov-21,A218,Lem Fox Stick,67,  12.000 ,,
27-Nov-21,A229,Mika Transparant F4,13,  33.000 ,,
27-Nov-21,A247,Penggaris V-Tec 50Cm,34,  5.000 ,,
27-Nov-21,A255,Pengghapus White Board,12,  11.000 ,,
27-Nov-21,A268,Pulpen Snowman V1 Hitam,45,  3.000 ,,
27-Nov-21,A269,Pulpen Snowman V1 Biru,7,  3.000 ,,
27-Nov-21,A270,Pulpen Snowman V1 Merah,99,  3.000 ,,
27-Nov-21,A271,Pulpen Snowman V2 Hitam,92,  4.000 ,,
27-Nov-21,A278,Pulpen Standart AE 7 Biru ,30,  3.000 ,,
27-Nov-21,A331,Steples Tembak Bsar,104,  20.000 ,,
27-Nov-21,A337,Stop Map All Size,35,  65.000 ,,
27-Nov-21,A339,Spidol Snowman Board Marker,117,  10.000 ,,
27-Nov-21,A379,Tinta Epson Ori 664 C,25,  110.000 ,,
29-Nov-21,A117,Correction Tape Joyko Merah,20,  4.000 ,,
29-Nov-21,A118,Correction Tape V-tec Kecil,8,  3.000 ,,
29-Nov-21,A119,Correction Tape V-tec Besar,8,  6.000 ,,
29-Nov-21,A169,Kertas SIDU Quarto 70 Gsm,59,  40.000 ,,
29-Nov-21,A172,Kertas SIDU A3 70 Gsm,6,  90.500 ,,
29-Nov-21,A219,Lem UHU Stick Besar,32,  30.000 ,,
29-Nov-21,A222,Lem Joyko Stick Kecil,56,  4.000 ,,
29-Nov-21,A274,Pulpen Snowman V5 Hitam,125,  4.500 ,,
29-Nov-21,A318,Solatib Kabel Niron,78,  10.000 ,,
29-Nov-21,A375,Tinta Epson Ori 673 LM,52,  125.000 ,,
29-Nov-21,A376,Tinta Epson Ori 673 LC,58,  125.000 ,,
30-Nov-21,A001,Amplop PPL 90PPS,10,  26.000 ,,
30-Nov-21,A118,Correction Tape V-tec Kecil,12,  3.000 ,,
30-Nov-21,A147,Folder File Borneo F4,81,  15.000 ,,
30-Nov-21,A148,Folder File Borneo A4,26,  13.000 ,,
30-Nov-21,A149,Gunting M-2000 Kecil,10,  8.000 ,,
30-Nov-21,A150,Gunting M-2000 Sedang,20,  15.000 ,,
30-Nov-21,A168,Kertas SIDU B5 70 Gsm,25,  35.000 ,,
30-Nov-21,A218,Lem Fox Stick,20,  12.000 ,,
30-Nov-21,A219,Lem UHU Stick Besar,39,  30.000 ,,
30-Nov-21,A269,Pulpen Snowman V1 Biru,30,  3.000 ,,
30-Nov-21,A289,Pulpen Boxi Hitam,25,  10.000 ,,
30-Nov-21,A358,Tali Rafia Kecil,25,  3.000 ,,
30-Nov-21,A377,Tinta Epson Ori 673 BK,6,  125.000 ,,
30-Nov-21,A378,Tinta Epson Ori 673 Y,20,  110.000 ,,
2-Des-21,A001,Amplop PPL 90PPS,65,  26.000 ,,
6-Des-21,A001,Amplop PPL 90PPS,45,  26.000 ,,
9-Des-21,A001,Amplop PPL 90PPS,15,  26.000 ,,
9-Des-21,A001,Amplop PPL 90PPS,20,  26.000 ,,
13-Des-21,A001,Amplop PPL 90PPS,25,  26.000 ,,
17-Des-21,A001,Amplop PPL 90PPS,35,  26.000 ,,
18-Des-21,A001,Amplop PPL 90PPS,27,  26.000 ,,
22-Des-21,A001,Amplop PPL 90PPS,25,  26.000 ,,
1-Des-21,A002,Amplop PPL 104PPS,120,  18.000 ,,
9-Des-21,A002,Amplop PPL 104PPS,29,  18.000 ,,
17-Des-21,A002,Amplop PPL 104PPS,14,  18.000 ,,
29-Des-21,A005,Amplop Merpati 90 PPS,82,  23.000 ,,
1-Des-21,A012,Amplop Cokelat Tali Envlope B5,32,  47.000 ,,
9-Des-21,A012,Amplop Cokelat Tali Envlope B5,56,  47.000 ,,
17-Des-21,A012,Amplop Cokelat Tali Envlope B5,150,  47.000 ,,
2-Des-21,A075,Buku Tulis Saku Borneo,31,  18.000 ,,
9-Des-21,A075,Buku Tulis Saku Borneo,20,  18.000 ,,
18-Des-21,A075,Buku Tulis Saku Borneo,56,  18.000 ,,
1-Des-21,A109,Baterai Eveready A2 isi 10,31,  37.000 ,,
9-Des-21,A109,Baterai Eveready A2 isi 10,60,  37.000 ,,
18-Des-21,A109,Baterai Eveready A2 isi 10,50,  37.000 ,,
7-Des-21,A110,Baterai Eveready A2 isi 2,62,  10.000 ,,
14-Des-21,A110,Baterai Eveready A2 isi 2,23,  10.000 ,,
29-Des-21,A110,Baterai Eveready A2 isi 2,45,  10.000 ,,
9-Des-21,A113,Box File Joyko Plastik,8,  14.000 ,,
18-Des-21,A113,Box File Joyko Plastik,12,  14.000 ,,
28-Des-21,A114,Box File Borneo Kawat,12,  22.500 ,,
22-Des-21,A115,Box File Joyko Kawat,12,  27.500 ,,
28-Des-21,A115,Box File Joyko Kawat,12,  27.500 ,,
29-Des-21,A116,Correction Tape Joyko Kecil,6,  3.600 ,,
7-Des-21,A117,Correction Tape Joyko Merah,20,  4.000 ,,
29-Des-21,A117,Correction Tape Joyko Merah,6,  4.000 ,,
31-Des-21,A117,Correction Tape Joyko Merah,5,  4.000 ,,
7-Des-21,A118,Correction Tape V-tec Kecil,10,  3.000 ,,
8-Des-21,A118,Correction Tape V-tec Kecil,10,  3.000 ,,
